20/wall, 20/agent, 20/ground, 20/no_hit, 20/distance, 90/wall, 90/agent, 90/ground, 90/no_hit, 90/distance, 160/wall, 160/agent, 160/ground, 160/no_hit, 160/distance, 45/wall, 45/agent, 45/ground, 45/no_hit, 45/distance, 135/wall, 135/agent, 135/ground, 135/no_hit, 135/distance, 70/wall, 70/agent, 70/ground, 70/no_hit, 70/distance, 110/wall, 110/agent, 110/ground, 110/no_hit, 110/distance, 25/wall, 25/agent, 25/ground, 25/no_hit, 25/distance, 95/wall, 95/agent, 95/ground, 95/no_hit, 95/distance, 165/wall, 165/agent, 165/ground, 165/no_hit, 165/distance, 50/wall, 50/agent, 50/ground, 50/no_hit, 50/distance, 140/wall, 140/agent, 140/ground, 140/no_hit, 140/distance, 75/wall, 75/agent, 75/ground, 75/no_hit, 75/distance, 115/wall, 115/agent, 115/ground, 115/no_hit, 115/distance, 15/wall, 15/agent, 15/ground, 15/no_hit, 15/distance, 85/wall, 85/agent, 85/ground, 85/no_hit, 85/distance, 155/wall, 155/agent, 155/ground, 155/no_hit, 155/distance, 40/wall, 40/agent, 40/ground, 40/no_hit, 40/distance, 130/wall, 130/agent, 130/ground, 130/no_hit, 130/distance, 65/wall, 65/agent, 65/ground, 65/no_hit, 65/distance, 105/wall, 105/agent, 105/ground, 105/no_hit, 105/distance,vel_x,vel_y,vel_z,action
1, 0, 0, 0, 0.4642641, 1, 0, 0, 0, 0.3377266, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5250908, 1, 0, 0, 0, 0.360422, 1, 0, 0, 0, 0.4087873, 1, 0, 0, 0, 0.3288178,1, 0, 0, 0, 0.468769, 1, 0, 0, 0, 0.3319328, 0, 0, 1, 0, 0.5317094, 1, 0, 0, 0, 0.5535032, 0, 0, 1, 0, 0.5657035, 1, 0, 0, 0, 0.3876855, 1, 0, 0, 0, 0.3224559,0, 0, 1, 0, 0.2277564, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277571, 0, 0, 1, 0, 0.2103286, 0, 0, 1, 0, 0.2277574, 0, 0, 1, 0, 0.2277574,0,0,0,4
1, 0, 0, 0, 0.5036668, 1, 0, 0, 0, 0.3288178, 1, 0, 0, 0, 0.7807724, 1, 0, 0, 0, 0.4362949, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.3377266, 1, 0, 0, 0, 0.345732,1, 0, 0, 0, 0.5257468, 1, 0, 0, 0, 0.3224559, 0, 0, 1, 0, 0.5657046, 1, 0, 0, 0, 0.409298, 0, 0, 1, 0, 0.553326, 1, 0, 0, 0, 0.3319328, 1, 0, 0, 0, 0.3608722,0, 0, 1, 0, 0.2013752, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277573, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2161694,0,0,0,4
1, 0, 0, 0, 0.4754663, 1, 0, 0, 0, 0.345732, 1, 0, 0, 0, 0.906514, 1, 0, 0, 0, 0.3483141, 1, 0, 0, 0, 0.8037643, 1, 0, 0, 0, 0.3288178, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.4368399, 1, 0, 0, 0, 0.3608721, 0, 0, 1, 0, 0.5556113, 1, 0, 0, 0, 0.3381484, 0, 0, 1, 0, 0.5657046, 1, 0, 0, 0, 0.3224559, 0, 0, 1, 0, 0.5657036,0, 0, 1, 0, 0.2277573, 0, 0, 1, 0, 0.2161694, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277574, 0, 0, 1, 0, 0.2011647,0,0,0,4
1, 0, 0, 0, 0.3624346, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.675351, 1, 0, 0, 0, 0.3286418, 1, 0, 0, 0, 0.5102142, 1, 0, 0, 0, 0.345732, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.3487492, 0, 0, 1, 0, 0.5657037, 0, 0, 1, 0, 0.5657058, 1, 0, 0, 0, 0.3292285, 0, 0, 1, 0, 0.5368943, 1, 0, 0, 0, 0.3608722, 0, 0, 1, 0, 0.5657048,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2011647, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2161694, 0, 0, 1, 0, 0.2277575,0,0,0,4
1, 0, 0, 0, 0.3308099, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4047964, 1, 0, 0, 0, 0.3346397, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7508734,1, 0, 0, 0, 0.3290523, 0, 0, 1, 0, 0.565705, 1, 0, 0, 0, 0.3719247, 1, 0, 0, 0, 0.3461638, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.5108516,0, 0, 1, 0, 0.2277574, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277588, 0, 0, 1, 0, 0.2218452, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2011647, 0, 0, 1, 0, 0.2277582,0,0,0,1
1, 0, 0, 0, 0.3262701, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4114622, 1, 0, 0, 0, 0.3298629, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7420001,1, 0, 0, 0, 0.3244977, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.3780493, 1, 0, 0, 0, 0.3412226, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.4748987,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277588, 0, 0, 1, 0, 0.2138861, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277583,-3.564072,0,1.815987,1
1, 0, 0, 0, 0.3217671, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4186085, 1, 0, 0, 0, 0.3250861, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7331271,1, 0, 0, 0, 0.3199431, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.3841738, 1, 0, 0, 0, 0.3362813, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.4618735,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277589, 0, 0, 1, 0, 0.2065249, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277583,-3.563976,0,1.815939,1
1, 0, 0, 0, 0.3171865, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4938111, 1, 0, 0, 0, 0.3203092, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7242539,1, 0, 0, 0, 0.3153337, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.3902984, 1, 0, 0, 0, 0.33134, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5585111, 1, 0, 0, 0, 0.4513138,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277589, 0, 0, 1, 0, 0.2011693, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2217251,-3.564072,0,1.815939,1
1, 0, 0, 0, 0.3126059, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.481618, 1, 0, 0, 0, 0.3155324, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7153808,1, 0, 0, 0, 0.3107791, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.396423, 1, 0, 0, 0, 0.3263986, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5471727, 1, 0, 0, 0, 0.4421561,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277585, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2140413,-3.563976,0,1.815987,1
1, 0, 0, 0, 0.3080252, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4694251, 1, 0, 0, 0, 0.3107556, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.7065077,1, 0, 0, 0, 0.3062244, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.4025476, 1, 0, 0, 0, 0.3214573, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.53627, 1, 0, 0, 0, 0.4332296,0, 0, 1, 0, 0.224422, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.227856, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2068841,-3.564072,0,1.815939,1
1, 0, 0, 0, 0.3033896, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4607384, 1, 0, 0, 0, 0.3059788, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6976345,1, 0, 0, 0, 0.2928647, 0, 0, 1, 0, 0.5657048, 1, 0, 0, 0, 0.4128494, 1, 0, 0, 0, 0.3165159, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5255721, 1, 0, 0, 0, 0.4245699,0, 0, 1, 0, 0.2165641, 0, 0, 1, 0, 0.223619, 0, 0, 1, 0, 0.2277581, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277584, 0, 0, 1, 0, 0.2278071, 0, 0, 1, 0, 0.2013052,-3.564072,0,1.815987,1
1, 0, 0, 0, 0.298809, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4602869, 1, 0, 0, 0, 0.3012021, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6887614,1, 0, 0, 0, 0.2870361, 0, 0, 1, 0, 0.5657048, 1, 0, 0, 0, 0.487081, 1, 0, 0, 0, 0.311637, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.515189, 1, 0, 0, 0, 0.4174299,0, 0, 1, 0, 0.2089291, 0, 0, 1, 0, 0.2148931, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277585,-3.563976,0,1.815987,1
1, 0, 0, 0, 0.2942285, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4668241, 1, 0, 0, 0, 0.2964252, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6798883,1, 0, 0, 0, 0.282484, 0, 0, 1, 0, 0.5657048, 1, 0, 0, 0, 0.4737359, 1, 0, 0, 0, 0.3132828, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5054286, 1, 0, 0, 0, 0.4135414,0, 0, 1, 0, 0.2024989, 0, 0, 1, 0, 0.206865, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277585, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277585,-3.564072,0,1.815939,1
1, 0, 0, 0, 0.2797976, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4734694, 1, 0, 0, 0, 0.2916483, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6710151,1, 0, 0, 0, 0.2779319, 0, 0, 1, 0, 0.5657047, 1, 0, 0, 0, 0.460391, 0, 0, 1, 0, 0.5657034, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.499653, 0, 0, 1, 0, 0.5657046,0, 0, 1, 0, 0.2016423, 0, 0, 1, 0, 0.2011649, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277588, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277585,-3.563976,0,1.815987,1
1, 0, 0, 0, 0.2749316, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4801145, 1, 0, 0, 0, 0.2868716, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6621421,1, 0, 0, 0, 0.2733797, 0, 0, 1, 0, 0.5657047, 1, 0, 0, 0, 0.4495799, 0, 0, 1, 0, 0.5657034, 0, 0, 1, 0, 0.5657057, 0, 0, 1, 0, 0.5657071, 0, 0, 1, 0, 0.5657046,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277585, 0, 0, 1, 0, 0.2277584, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277583, 0, 0, 1, 0, 0.2277586,-3.564072,0,1.815987,1
1, 0, 0, 0, 0.2703536, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4867597, 1, 0, 0, 0, 0.2823547, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.6532689,1, 0, 0, 0, 0.2688275, 0, 0, 1, 0, 0.5657047, 1, 0, 0, 0, 0.4478256, 0, 0, 1, 0, 0.5657034, 0, 0, 1, 0, 0.5623279, 0, 0, 1, 0, 0.5657068, 0, 0, 1, 0, 0.5657046,0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277584, 0, 0, 1, 0, 0.2277586,-3.563976,0,1.815939,3
1, 0, 0, 0, 0.3124641, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2684921, 1, 0, 0, 0, 0.6470941, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.3007523, 0, 0, 1, 0, 0.5657068, 0, 0, 1, 0, 0.5657057, 1, 0, 0, 0, 0.2690226, 1, 0, 0, 0, 0.3800713, 0, 0, 1, 0, 0.5657033, 0, 0, 1, 0, 0.5657046,0, 0, 1, 0, 0.2277574, 0, 0, 1, 0, 0.2277584, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277585,0,0,0,1
1, 0, 0, 0, 0.3042478, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2611712, 1, 0, 0, 0, 0.6404811, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.2928473, 0, 0, 1, 0, 0.5657068, 0, 0, 1, 0, 0.5657057, 1, 0, 0, 0, 0.2616872, 1, 0, 0, 0, 0.3731213, 0, 0, 1, 0, 0.5657033, 0, 0, 1, 0, 0.5657046,0, 0, 1, 0, 0.2215905, 0, 0, 1, 0, 0.223874, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277586,-2.727985,0,2.925396,1
1, 0, 0, 0, 0.161094, 1, 0, 0, 0, 0.9418497, 1, 0, 0, 0, 0.3143845, 1, 0, 0, 0, 0.1493909, 1, 0, 0, 0, 0.5472113, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1549949, 0, 0, 1, 0, 0.565708, 1, 0, 0, 0, 0.3173647, 0, 0, 1, 0, 0.5657049, 0, 0, 1, 0, 0.533177, 0, 0, 1, 0, 0.5232815, 1, 0, 0, 0, 0.3407916,1, 0, 0, 0, 0.1705797, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277843, 1, 0, 0, 0, 0.1457155, 0, 0, 1, 0, 0.2277598, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277597,-2.727985,0,2.925396,1
1, 0, 0, 0, 0.1528809, 1, 0, 0, 0, 0.9318497, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2871361, 1, 0, 0, 0, 0.540201, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1470927, 0, 0, 1, 0, 0.565708, 1, 0, 0, 0, 0.3079936, 0, 0, 1, 0, 0.5657048, 0, 0, 1, 0, 0.5269006, 0, 0, 1, 0, 0.5116298, 1, 0, 0, 0, 0.3303483,1, 0, 0, 0, 0.161883, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277598, 1, 0, 0, 0, 0.139679, 0, 0, 1, 0, 0.2277598, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277597,-2.727985,0,2.92542,1
1, 0, 0, 0, 0.1446677, 1, 0, 0, 0, 0.9218497, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4801459, 1, 0, 0, 0, 0.5331908, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1391905, 0, 0, 1, 0, 0.5657079, 1, 0, 0, 0, 0.3032526, 0, 0, 1, 0, 0.5590745, 0, 0, 1, 0, 0.5206853, 0, 0, 1, 0, 0.5017715, 1, 0, 0, 0, 0.3214251,1, 0, 0, 0, 0.1531862, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277598, 1, 0, 0, 0, 0.1413355, 0, 0, 1, 0, 0.2277598, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277587,-2.727985,0,2.92542,1
1, 0, 0, 0, 0.1364546, 1, 0, 0, 0, 0.9118497, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.9982193, 1, 0, 0, 0, 0.5261806, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1312883, 0, 0, 1, 0, 0.5657079, 1, 0, 0, 0, 0.3085749, 0, 0, 1, 0, 0.5112735, 0, 0, 1, 0, 0.5145961, 0, 0, 1, 0, 0.4997071, 1, 0, 0, 0, 0.3138531,1, 0, 0, 0, 0.1444895, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277598, 1, 0, 0, 0, 0.1959352, 0, 0, 1, 0, 0.2277599, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277587,-2.727985,0,2.925396,1
1, 0, 0, 0, 0.1282414, 1, 0, 0, 0, 0.9018497, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.9935541, 1, 0, 0, 0, 0.5193869, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1233862, 0, 0, 1, 0, 0.5657079, 0, 0, 1, 0, 0.5657073, 0, 0, 1, 0, 0.4996543, 0, 0, 1, 0, 0.5086862, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.3065017,1, 0, 0, 0, 0.1357927, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277598, 0, 0, 1, 0, 0.2277569, 0, 0, 1, 0, 0.2277599, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277587,-2.727985,0,2.92542,1
1, 0, 0, 0, 0.1200283, 1, 0, 0, 0, 0.8918497, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.513991, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1171586, 0, 0, 1, 0, 0.5657078, 0, 0, 1, 0, 0.5657072, 0, 0, 1, 0, 0.5657047, 0, 0, 1, 0, 0.5031109, 0, 0, 1, 0, 0.5657021, 1, 0, 0, 0, 0.2998744,1, 0, 0, 0, 0.127096, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277599, 0, 0, 1, 0, 0.2277569, 0, 0, 1, 0, 0.2277599, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277587,-2.727985,0,2.92542,3
1, 0, 0, 0, 0.1568497, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5137298, 1, 0, 0, 0, 0.1170123, 1, 0, 0, 0, 0.2995001, 1, 0, 0, 0, 0.990592, 1, 0, 0, 0, 0.8918498,1, 0, 0, 0, 0.1441135, 0, 0, 1, 0, 0.5657021, 0, 0, 1, 0, 0.5065128, 1, 0, 0, 0, 0.127934, 1, 0, 0, 0, 0.301717, 0, 0, 1, 0, 0.5657047, 0, 0, 1, 0, 0.5657078,1, 0, 0, 0, 0.1751175, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.22776, 1, 0, 0, 0, 0.1209624, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277587,0,0,0,1
1, 0, 0, 0, 0.143344, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5095689, 1, 0, 0, 0, 0.1132388, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.8792663,1, 0, 0, 0, 0.1317044, 0, 0, 1, 0, 0.5657021, 0, 0, 1, 0, 0.503338, 1, 0, 0, 0, 0.1412834, 1, 0, 0, 0, 0.288271, 0, 0, 1, 0, 0.5657047, 0, 0, 1, 0, 0.5657024,1, 0, 0, 0, 0.1600389, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.22776, 1, 0, 0, 0, 0.1111762, 0, 0, 1, 0, 0.2277587, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277586,-1.562881,0,3.682017,1
1, 0, 0, 0, 0.1298384, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5054079, 1, 0, 0, 0, 0.1205768, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.8666826,1, 0, 0, 0, 0.1192955, 0, 0, 1, 0, 0.565702, 0, 0, 1, 0, 0.5006651, 1, 0, 0, 0, 0.1546326, 1, 0, 0, 0, 0.2818269, 0, 0, 1, 0, 0.5657047, 0, 0, 1, 0, 0.5657024,1, 0, 0, 0, 0.1449603, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.22776, 1, 0, 0, 0, 0.1058064, 0, 0, 1, 0, 0.2267449, 0, 0, 1, 0, 0.2277586, 0, 0, 1, 0, 0.2277586,-1.562929,0,3.682017,1
1, 0, 0, 0, 0.1163328, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5018054, 1, 0, 0, 0, 0.1306092, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.854099,1, 0, 0, 0, 0.1068866, 0, 0, 1, 0, 0.5707017, 1, 0, 0, 0, 0.5014902, 1, 0, 0, 0, 0.1674986, 1, 0, 0, 0, 0.2779227, 0, 0, 1, 0, 0.5707043, 0, 0, 1, 0, 0.5707021,1, 0, 0, 0, 0.1298818, 0, 0, 1, 0, 0.2297716, 0, 0, 1, 0, 0.229773, 1, 0, 0, 0, 0.1086332, 0, 0, 1, 0, 0.2232386, 0, 0, 1, 0, 0.2297715, 0, 0, 1, 0, 0.2297715,-1.280165,0.49932,3.682017,1
1, 0, 0, 0, 0.1028274, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.5005752, 1, 0, 0, 0, 0.140013, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.8415155,1, 0, 0, 0, 0.09463944, 0, 0, 1, 0, 0.5911932, 1, 0, 0, 0, 0.4976618, 1, 0, 0, 0, 0.1795584, 1, 0, 0, 0, 0.2802359, 0, 0, 1, 0, 0.5911957, 0, 0, 1, 0, 0.5911935,1, 0, 0, 0, 0.1148034, 0, 0, 1, 0, 0.2380216, 0, 0, 1, 0, 0.2348818, 1, 0, 0, 0, 0.1164547, 0, 0, 1, 0, 0.2215383, 0, 0, 1, 0, 0.2380216, 0, 0, 1, 0, 0.2380216,-1.530361,0.2026558,3.682017,1
1, 0, 0, 0, 0.08990485, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.4979351, 1, 0, 0, 0, 0.1504151, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.828932,1, 0, 0, 0, 0.08842732, 0, 0, 1, 0, 0.5919571, 1, 0, 0, 0, 0.4934534, 1, 0, 0, 0, 0.1928985, 0, 0, 1, 0, 0.5919611, 0, 0, 1, 0, 0.5919596, 0, 0, 1, 0, 0.585858,1, 0, 0, 0, 0.09972481, 0, 0, 1, 0, 0.2383291, 0, 0, 1, 0, 0.2189555, 1, 0, 0, 0, 0.1251066, 0, 0, 1, 0, 0.2182815, 0, 0, 1, 0, 0.2221156, 0, 0, 1, 0, 0.2383291,-1.562929,0,3.682029,3
1, 0, 0, 0, 0.15599, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.08831699, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.1926579, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1299634, 0, 0, 1, 0, 0.5919596, 1, 0, 0, 0, 0.2640685, 1, 0, 0, 0, 0.09378965, 0, 0, 1, 0, 0.5919574, 1, 0, 0, 0, 0.2710971, 0, 0, 1, 0, 0.5919571,1, 0, 0, 0, 0.198834, 0, 0, 1, 0, 0.2221156, 0, 0, 1, 0, 0.212704, 1, 0, 0, 0, 0.09060449, 0, 0, 1, 0, 0.2383291, 1, 0, 0, 0, 0.1515857, 0, 0, 1, 0, 0.2383291,0,0,0,1
1, 0, 0, 0, 0.130406, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.08503552, 1, 0, 0, 0, 0.8910297, 1, 0, 0, 0, 0.1944313, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1086481, 0, 0, 1, 0, 0.5919596, 1, 0, 0, 0, 0.2638494, 1, 0, 0, 0, 0.09465301, 0, 0, 1, 0, 0.5919574, 1, 0, 0, 0, 0.2735922, 0, 0, 1, 0, 0.5919571,1, 0, 0, 0, 0.1662232, 0, 0, 1, 0, 0.2198869, 0, 0, 1, 0, 0.2124257, 1, 0, 0, 0, 0.08218487, 0, 0, 1, 0, 0.2383291, 1, 0, 0, 0, 0.152981, 0, 0, 1, 0, 0.2383291,-0.2093315,0,3.994519,1
1, 0, 0, 0, 0.1048223, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.08580771, 1, 0, 0, 0, 0.8761122, 1, 0, 0, 0, 0.1962044, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.08733294, 0, 0, 1, 0, 0.5919596, 0, 0, 1, 0, 0.5919613, 1, 0, 0, 0, 0.09551616, 0, 0, 1, 0, 0.5919574, 1, 0, 0, 0, 0.2760872, 0, 0, 1, 0, 0.5919571,1, 0, 0, 0, 0.1336127, 0, 0, 1, 0, 0.2179929, 0, 0, 1, 0, 0.2121769, 1, 0, 0, 0, 0.07912412, 0, 0, 1, 0, 0.2383291, 1, 0, 0, 0, 0.1543761, 0, 0, 1, 0, 0.2383291,-0.2093315,0,3.994519,4
